"","items","support","count"
"779","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,HHLA2.11148=EL}",1,66
"780","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,NXNL2.158046=EL}",1,66
"781","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,ADAM18.8749=M}",1,66
"782","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,ENKUR.219670=EL}",1,66
"783","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,FAM58A.92002=EH,SLC39A5.283375=EL}",1,66
"784","{EVI5L.115704=EH,COL23A1.91522=EL,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL}",1,66
"785","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,ACSM2B.348158=EL,SLC39A5.283375=EL}",1,66
"786","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,C4orf47.441054=EL,SLC39A5.283375=EL}",1,66
"787","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,CDHR5.53841=EL,SLC39A5.283375=EL}",1,66
"788","{EVI5L.115704=EH,FLJ32063.150538=M,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL}",1,66
"789","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,CLDN2.9075=EL,SLC39A5.283375=EL}",1,66
"790","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,LOC285733.285733=EL}",1,66
"791","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,WFDC5.149708=M}",1,66
"792","{EVI5L.115704=EH,CYP2J2.1573=EL,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL}",1,66
"793","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,TRIM10.10107=EL,SLC39A5.283375=EL}",1,66
"794","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,KLK15.55554=EH}",1,66
"795","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,RHCG.51458=EH}",1,66
"796","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,IL22RA1.58985=EL,SLC39A5.283375=EL}",1,66
"797","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,UGT1A7.54577=M}",1,66
"798","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,CDH6.1004=EL,SLC39A5.283375=EL}",1,66
"799","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC22A11.55867=EL,SLC39A5.283375=EL}",1,66
"800","{EVI5L.115704=EH,SLC17A4.10050=EL,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL}",1,66
"801","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,ACY3.91703=EL,SLC39A5.283375=EL}",1,66
"802","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,GALNT14.79623=EL,SLC39A5.283375=EL}",1,66
"803","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,TTTY4C.474150=H}",1,66
"804","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,TRIM15.89870=EL,SLC39A5.283375=EL}",1,66
"805","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,FCAMR.83953=EL}",1,66
"806","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,CTSL3.392360=L}",1,66
"807","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,ACE2.59272=EL}",1,66
"808","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,SLC7A9.11136=EL}",1,66
"809","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,TMEM176B.28959=EL,SLC39A5.283375=EL}",1,66
"810","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,NAT8.9027=EL}",1,66
"811","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,PDZD3.79849=EL,SLC39A5.283375=EL}",1,66
"812","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,PROS1.5627=EL,SLC39A5.283375=EL}",1,66
"813","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,KBTBD11.9920=EL,SLC39A5.283375=EL}",1,66
"814","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,SLC17A3.10786=EL}",1,66
"815","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,ODAM.54959=EH,SLC39A5.283375=EL}",1,66
"816","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,SLC23A1.9963=EL}",1,66
"817","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,UGT2A3.79799=EL,SLC39A5.283375=EL}",1,66
"818","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,PRAP1.118471=EL}",1,66
"819","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,REG1B.5968=M}",1,66
"820","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,CAPN12.147968=EL}",1,66
"821","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,TMEM176A.55365=EL,SLC39A5.283375=EL}",1,66
"822","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,LGALS2.3957=EL}",1,66
"823","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,BBOX1.8424=EL}",1,66
"824","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,SLC6A13.6540=EL}",1,66
"825","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,CLRN3.119467=EL,SLC39A5.283375=EL}",1,66
"826","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,PDZK1IP1.10158=EL,SLC39A5.283375=EL}",1,66
"827","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,SLC5A10.125206=EL}",1,66
"828","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,BAIAP2L2.80115=EL}",1,66
"829","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,ANG.283=EL,SLC39A5.283375=EL}",1,66
"830","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,C14orf73.91828=EL,SLC39A5.283375=EL}",1,66
"831","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,ANXA13.312=EL}",1,66
"832","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,FUT6.2528=EL,SLC39A5.283375=EL}",1,66
"833","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC28A1.9154=EL,SLC39A5.283375=EL}",1,66
"834","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,C8orf22.492307=M,SLC39A5.283375=EL}",1,66
"835","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,ACSM2A.123876=EL,SLC39A5.283375=EL}",1,66
"836","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,TM4SF5.9032=EL}",1,66
"837","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,METTL7B.196410=EL,SLC39A5.283375=EL}",1,66
"838","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,RDH5.5959=EL,SLC39A5.283375=EL}",1,66
"839","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,SLC10A2.6555=EL}",1,66
"840","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,SLC16A9.220963=EL}",1,66
"841","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,C8orf71.26138=EH,SLC39A5.283375=EL}",1,66
"842","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,DPYS.1807=EL}",1,66
"843","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,RNASE4.6038=EL,SLC39A5.283375=EL}",1,66
"844","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,UGT1A8.54576=L}",1,66
"845","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,ANKS4B.257629=EL}",1,66
"846","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,NTN1.9423=EH,SLC39A5.283375=EL}",1,66
"847","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,GBA3.57733=EL}",1,66
"848","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,ALPI.248=L}",1,66
"849","{EVI5L.115704=EH,LOC100131551.100131551=EL,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL}",1,66
"850","{EVI5L.115704=EH,PLEKHJ1.55111=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL}",1,66
"851","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,SLC2A2.6514=EL}",1,66
"852","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,CUBN.8029=EL,SLC39A5.283375=EL}",1,66
"853","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,CYP21A2.1589=EL}",1,66
"854","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,UGT1A3.54659=L}",1,66
"855","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,ABCC3.8714=EL,SLC39A5.283375=EL}",1,66
"856","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,REG3G.130120=L}",1,66
"857","{EVI5L.115704=EH,LOC100129034.100129034=EL,FIGNL2.401720=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"858","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,NRXN2.9379=EL,HNF4A.3172=EL}",1,66
"859","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HHLA2.11148=EL,HNF4A.3172=EL}",1,66
"860","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,NXNL2.158046=EL,HNF4A.3172=EL}",1,66
"861","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ADAM18.8749=M,HNF4A.3172=EL}",1,66
"862","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ENKUR.219670=EL,HNF4A.3172=EL}",1,66
"863","{EVI5L.115704=EH,LOC100129034.100129034=EL,FAM58A.92002=EH,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"864","{EVI5L.115704=EH,COL23A1.91522=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"865","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACSM2B.348158=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"866","{EVI5L.115704=EH,LOC100129034.100129034=EL,C4orf47.441054=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"867","{EVI5L.115704=EH,LOC100129034.100129034=EL,CDHR5.53841=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"868","{EVI5L.115704=EH,FLJ32063.150538=M,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"869","{EVI5L.115704=EH,LOC100129034.100129034=EL,CLDN2.9075=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"870","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,LOC285733.285733=EL}",1,66
"871","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,WFDC5.149708=M}",1,66
"872","{EVI5L.115704=EH,CYP2J2.1573=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"873","{EVI5L.115704=EH,LOC100129034.100129034=EL,TRIM10.10107=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"874","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,KLK15.55554=EH}",1,66
"875","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,RHCG.51458=EH}",1,66
"876","{EVI5L.115704=EH,LOC100129034.100129034=EL,IL22RA1.58985=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"877","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,UGT1A7.54577=M}",1,66
"878","{EVI5L.115704=EH,LOC100129034.100129034=EL,CDH6.1004=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"879","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC22A11.55867=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"880","{EVI5L.115704=EH,SLC17A4.10050=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"881","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACY3.91703=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"882","{EVI5L.115704=EH,LOC100129034.100129034=EL,GALNT14.79623=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"883","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,TTTY4C.474150=H}",1,66
"884","{EVI5L.115704=EH,LOC100129034.100129034=EL,TRIM15.89870=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"885","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,FCAMR.83953=EL,HNF4A.3172=EL}",1,66
"886","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,CTSL3.392360=L}",1,66
"887","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ACE2.59272=EL,HNF4A.3172=EL}",1,66
"888","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC7A9.11136=EL,HNF4A.3172=EL}",1,66
"889","{EVI5L.115704=EH,LOC100129034.100129034=EL,TMEM176B.28959=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"890","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,NAT8.9027=EL,HNF4A.3172=EL}",1,66
"891","{EVI5L.115704=EH,LOC100129034.100129034=EL,PDZD3.79849=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"892","{EVI5L.115704=EH,LOC100129034.100129034=EL,PROS1.5627=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"893","{EVI5L.115704=EH,LOC100129034.100129034=EL,KBTBD11.9920=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"894","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC17A3.10786=EL,HNF4A.3172=EL}",1,66
"895","{EVI5L.115704=EH,LOC100129034.100129034=EL,ODAM.54959=EH,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"896","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC23A1.9963=EL,HNF4A.3172=EL}",1,66
"897","{EVI5L.115704=EH,LOC100129034.100129034=EL,UGT2A3.79799=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"898","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,PRAP1.118471=EL}",1,66
"899","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,REG1B.5968=M}",1,66
"900","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,CAPN12.147968=EL}",1,66
"901","{EVI5L.115704=EH,LOC100129034.100129034=EL,TMEM176A.55365=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"902","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,LGALS2.3957=EL,HNF4A.3172=EL}",1,66
"903","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,BBOX1.8424=EL,HNF4A.3172=EL}",1,66
"904","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC6A13.6540=EL,HNF4A.3172=EL}",1,66
"905","{EVI5L.115704=EH,LOC100129034.100129034=EL,CLRN3.119467=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"906","{EVI5L.115704=EH,LOC100129034.100129034=EL,PDZK1IP1.10158=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"907","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC5A10.125206=EL,HNF4A.3172=EL}",1,66
"908","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,BAIAP2L2.80115=EL,HNF4A.3172=EL}",1,66
"909","{EVI5L.115704=EH,LOC100129034.100129034=EL,ANG.283=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"910","{EVI5L.115704=EH,LOC100129034.100129034=EL,C14orf73.91828=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"911","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ANXA13.312=EL,HNF4A.3172=EL}",1,66
"912","{EVI5L.115704=EH,LOC100129034.100129034=EL,FUT6.2528=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"913","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC28A1.9154=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"914","{EVI5L.115704=EH,LOC100129034.100129034=EL,C8orf22.492307=M,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"915","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACSM2A.123876=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"916","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,TM4SF5.9032=EL,HNF4A.3172=EL}",1,66
"917","{EVI5L.115704=EH,LOC100129034.100129034=EL,METTL7B.196410=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"918","{EVI5L.115704=EH,LOC100129034.100129034=EL,RDH5.5959=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"919","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,SLC10A2.6555=EL}",1,66
"920","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC16A9.220963=EL,HNF4A.3172=EL}",1,66
"921","{EVI5L.115704=EH,LOC100129034.100129034=EL,C8orf71.26138=EH,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"922","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,DPYS.1807=EL,HNF4A.3172=EL}",1,66
"923","{EVI5L.115704=EH,LOC100129034.100129034=EL,RNASE4.6038=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"924","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,UGT1A8.54576=L}",1,66
"925","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ANKS4B.257629=EL,HNF4A.3172=EL}",1,66
"926","{EVI5L.115704=EH,LOC100129034.100129034=EL,NTN1.9423=EH,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"927","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,GBA3.57733=EL,HNF4A.3172=EL}",1,66
"928","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,ALPI.248=L}",1,66
"929","{EVI5L.115704=EH,LOC100131551.100131551=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"930","{EVI5L.115704=EH,PLEKHJ1.55111=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"931","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,SLC2A2.6514=EL}",1,66
"932","{EVI5L.115704=EH,LOC100129034.100129034=EL,CUBN.8029=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"933","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,CYP21A2.1589=EL}",1,66
"934","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HNF4A.3172=EL,UGT1A3.54659=L}",1,66
"935","{EVI5L.115704=EH,LOC100129034.100129034=EL,ABCC3.8714=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"936","{EVI5L.115704=EH,LOC100129034.100129034=EL,FIGNL2.401720=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"937","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,NRXN2.9379=EL,REG3G.130120=L}",1,66
"938","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HHLA2.11148=EL,REG3G.130120=L}",1,66
"939","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,NXNL2.158046=EL,REG3G.130120=L}",1,66
"940","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ADAM18.8749=M,REG3G.130120=L}",1,66
"941","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ENKUR.219670=EL,REG3G.130120=L}",1,66
"942","{EVI5L.115704=EH,LOC100129034.100129034=EL,FAM58A.92002=EH,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"943","{EVI5L.115704=EH,COL23A1.91522=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"944","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACSM2B.348158=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"945","{EVI5L.115704=EH,LOC100129034.100129034=EL,C4orf47.441054=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"946","{EVI5L.115704=EH,LOC100129034.100129034=EL,CDHR5.53841=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"947","{EVI5L.115704=EH,FLJ32063.150538=M,LOC100129034.100129034=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"948","{EVI5L.115704=EH,LOC100129034.100129034=EL,CLDN2.9075=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"949","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,LOC285733.285733=EL,REG3G.130120=L}",1,66
"950","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,WFDC5.149708=M,REG3G.130120=L}",1,66
"951","{EVI5L.115704=EH,CYP2J2.1573=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"952","{EVI5L.115704=EH,LOC100129034.100129034=EL,TRIM10.10107=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"953","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,KLK15.55554=EH,REG3G.130120=L}",1,66
"954","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,RHCG.51458=EH,REG3G.130120=L}",1,66
"955","{EVI5L.115704=EH,LOC100129034.100129034=EL,IL22RA1.58985=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"956","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,UGT1A7.54577=M,REG3G.130120=L}",1,66
"957","{EVI5L.115704=EH,LOC100129034.100129034=EL,CDH6.1004=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"958","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC22A11.55867=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"959","{EVI5L.115704=EH,SLC17A4.10050=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"960","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACY3.91703=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"961","{EVI5L.115704=EH,LOC100129034.100129034=EL,GALNT14.79623=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"962","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,REG3G.130120=L,TTTY4C.474150=H}",1,66
"963","{EVI5L.115704=EH,LOC100129034.100129034=EL,TRIM15.89870=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"964","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,FCAMR.83953=EL,REG3G.130120=L}",1,66
"965","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CTSL3.392360=L,REG3G.130120=L}",1,66
"966","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ACE2.59272=EL,REG3G.130120=L}",1,66
"967","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC7A9.11136=EL,REG3G.130120=L}",1,66
"968","{EVI5L.115704=EH,LOC100129034.100129034=EL,TMEM176B.28959=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"969","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,NAT8.9027=EL,REG3G.130120=L}",1,66
"970","{EVI5L.115704=EH,LOC100129034.100129034=EL,PDZD3.79849=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"971","{EVI5L.115704=EH,LOC100129034.100129034=EL,PROS1.5627=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"972","{EVI5L.115704=EH,LOC100129034.100129034=EL,KBTBD11.9920=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"973","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC17A3.10786=EL,REG3G.130120=L}",1,66
